trade_id,symbol,order_side,state,placed_candle,placed_datetime,entry_price,entry_executed_price,size,tp,sl,open_candle,open_datetime,close_candle,close_datetime,exit_price,pnl,close_reason
5e35a1a8-16dc-4ec7-911d-428aff62e9b6,GBPJPY,SELL,TP_HIT,59,2026-01-06 14:15:00,211.56399,211.56399,6210,211.24194999999997,211.74501,65,2026-01-06 16:00:00,125,2026-01-07 07:00:00,211.24194999999997,1999.8684000000958,TP
2b3db2ea-9474-4bb7-b066-318641dcc779,GBPJPY,SELL,SL_HIT,99,2026-01-07 00:15:00,211.44799,211.453,32070,211.38395000000003,211.50001,101,2026-01-07 01:00:00,102,2026-01-07 01:15:00,211.50001,-1507.610700000007,SL
abf26220-ad1c-4d86-85db-9e3a9c72874f,GBPJPY,SELL,TP_HIT,175,2026-01-07 19:15:00,211.07399,211.07399,9509,210.86395000000002,211.19901000000002,186,2026-01-07 22:15:00,193,2026-01-08 00:00:00,210.86395000000002,1997.270359999926,TP
52eacfea-7f23-418d-a112-0a0b79a558ed,GBPJPY,SELL,TP_HIT,182,2026-01-07 21:00:00,211.07399,211.07399,9510,210.86395000000002,211.19901000000002,186,2026-01-07 22:15:00,193,2026-01-08 00:00:00,210.86395000000002,1997.4803999999262,TP
cc8ec008-efaf-47e1-b82a-fadd70b3cccd,GBPJPY,SELL,TP_HIT,222,2026-01-08 07:00:00,210.87499,210.87499,3947,210.34894999999997,211.15801000000002,223,2026-01-08 07:30:00,233,2026-01-08 10:00:00,210.34894999999997,2076.2798800000915,TP
33a9ea57-ffef-4919-8c7c-0fd17ca31962,GBPJPY,SELL,TP_HIT,226,2026-01-08 08:00:00,210.77199,210.77199,16790,210.64594999999994,210.85501000000002,230,2026-01-08 09:15:00,231,2026-01-08 09:30:00,210.639,2232.9020999996337,TP
# RR: 2.0
# Win Ratio: 83.33%
# TPs: 5
# SLs: 1
# Total Trades: 6
# Total PnL: 8796.190439999666
# Total Win PnL: 10303.801139999674
# Total Loss PnL: -1507.610700000007
# Init: 100000.0, Final: 106655.95965650026, Pnl%: 6.66%
# Max Drawdown: 1.48%
# Sharpe Ratio: 15.94
#
