trade_id,symbol,order_side,state,placed_candle,placed_datetime,entry_price,entry_executed_price,size,tp,sl,open_candle,open_datetime,close_candle,close_datetime,exit_price,pnl,close_reason
1f3375d0-5f6a-468a-b436-9cecf4a37fe3,XAGUSD,BUY,SL_HIT,30,2026-01-07 01:00:00,81.19701,81.19701,882,83.00984200000003,80.04399,31,2026-01-07 03:00:00,32,2026-01-07 04:00:00,80.04398999999998,-1016.9636400000232,SL
c7fbc17d-2c21-4ef4-829d-d2991b7471d1,XAGUSD,SELL,TP_HIT,54,2026-01-08 02:00:00,78.24999,78.24999,2092,77.493158,78.74301,54,2026-01-08 03:00:00,58,2026-01-08 07:00:00,77.493158,1583.2925440000058,TP
aae9e4f5-cd4e-4cca-b8bb-e201e2f8e547,XAGUSD,SELL,TP_HIT,61,2026-01-08 09:00:00,76.11198999999999,76.11198999999999,6701,75.87195799999998,76.28201,62,2026-01-08 11:00:00,63,2026-01-08 12:00:00,75.87195799999998,1608.454432000091,TP
7bca13c0-008c-4461-8034-38307e19b4fb,XAGUSD,SELL,SL_HIT,65,2026-01-08 13:00:00,75.69099,75.69099,2378,75.00455799999999,76.14001,68,2026-01-08 17:00:00,69,2026-01-08 18:00:00,76.14001,-1067.7695600000104,SL
687b6529-017e-41a7-9aed-4efd3be8812d,XAGUSD,BUY,SL_HIT,164,2026-01-14 20:00:00,91.79101,91.79101,795,93.82144199999999,90.50199,167,2026-01-15 01:00:00,169,2026-01-15 03:00:00,90.50199000000002,-1024.7708999999836,SL
dbbaa771-e5c3-44d1-9e3f-ddb29c6bdc00,XAGUSD,SELL,TP_HIT,172,2026-01-15 05:00:00,88.00198999999999,88.00199,1507,86.94115799999996,88.68501,172,2026-01-15 06:00:00,173,2026-01-15 07:00:00,86.94115799999996,1598.6738240000716,TP
a6522660-4004-4b36-88b8-dda7fe1c0fa9,XAGUSD,SELL,SL_HIT,182,2026-01-15 15:00:00,89.34599,89.34599,539,86.333158,91.24901,182,2026-01-15 16:00:00,184,2026-01-15 18:00:00,91.24901,-1025.7277799999988,SL
aa054816-a4e0-4be6-a3f9-447e06c1569a,XAGUSD,BUY,SL_HIT,186,2026-01-15 19:00:00,91.22901,91.22901,368,95.595442,88.47999,188,2026-01-15 22:00:00,204,2026-01-16 15:00:00,88.47999,-1011.6393600000006,SL
7bfb699e-edec-41b6-a297-e99e211525e8,XAGUSD,SELL,TP_HIT,207,2026-01-16 17:00:00,88.83299,88.83299,3564,88.386558,89.13201,207,2026-01-16 18:00:00,208,2026-01-16 19:00:00,88.386558,1591.0836480000053,TP
# RR: 1.6
# Win Ratio: 44.44%
# TPs: 4
# SLs: 5
# Total Trades: 9
# Total PnL: 1234.633208000157
# Total Win PnL: 6381.504448000173
# Total Loss PnL: -5146.871240000017
# Init: 100000.0, Final: 100990.53927789845, Pnl%: 0.99%
# Max Drawdown: 2.48%
# Sharpe Ratio: 1.57
#
