trade_id,symbol,order_side,state,placed_candle,placed_datetime,entry_price,entry_executed_price,size,tp,sl,open_candle,open_datetime,close_candle,close_datetime,exit_price,pnl,close_reason
872861cf-52c5-4e18-9e69-cb330851eb52,XAUUSD,SELL,SL_HIT,14,2025-10-03 05:00:00,3856.8499899999997,3856.8499899999997,724,3854.641957999999,3858.25001,16,2025-10-03 08:00:00,17,2025-10-03 09:00:00,3858.25001,-1013.6144800003585,SL
e8c0a867-55b7-4c24-a3f9-dc1f4ef51675,XAUUSD,SELL,TP_HIT,119,2025-10-09 18:00:00,4017.0999899999997,4017.0999899999997,140,4005.851957999999,4024.1500100000003,119,2025-10-09 19:00:00,120,2025-10-09 20:00:00,3968.68,6778.798599999982,TP
825349cb-eb09-4ac0-90b1-f276b2f46405,XAUUSD,SELL,TP_HIT,130,2025-10-10 06:00:00,3973.1999899999996,3973.1999899999996,197,3964.6879579999986,3978.54001,131,2025-10-10 08:00:00,132,2025-10-10 09:00:00,3964.6879579999986,1676.870304000197,TP
d9d6c067-c8b5-4de6-a28e-11af044d68ca,XAUUSD,BUY,SL_HIT,245,2025-10-17 06:00:00,4365.440009999999,4365.440009999999,20,4448.096041999998,4313.75999,245,2025-10-17 07:00:00,248,2025-10-17 10:00:00,4313.75999,-1033.6003999999957,SL
37438642-76ea-4618-b7be-337080f16591,XAUUSD,SELL,SL_HIT,270,2025-10-20 08:00:00,4255.69999,4255.69999,104,4239.523958,4265.830010000001,271,2025-10-20 10:00:00,272,2025-10-20 11:00:00,4265.830010000001,-1053.5220800000534,SL
79564a0b-afd8-4ec7-8127-e507f44a1231,XAUUSD,SELL,SL_HIT,307,2025-10-21 22:00:00,4111.07999,4111.07999,277,4105.047958,4114.870010000001,307,2025-10-21 23:00:00,308,2025-10-22 01:00:00,4125.09,-3880.7727699999905,SL
e631fe1e-f14d-45dd-9a60-9cb2eb8ccc35,XAUUSD,SELL,SL_HIT,310,2025-10-22 02:00:00,4108.87999,4108.87999,62,4082.943958000001,4125.11001,311,2025-10-22 04:00:00,313,2025-10-22 06:00:00,4125.11001,-1006.261239999998,SL
b706e533-44ea-43bb-b6f9-6139d13b1cc3,XAUUSD,SELL,SL_HIT,325,2025-10-22 17:00:00,4027.8299899999997,4027.8299899999997,20,3951.349957999999,4075.6500100000003,325,2025-10-22 18:00:00,328,2025-10-22 21:00:00,4075.6500100000003,-956.4004000000114,SL
8655f470-ee2c-4b21-83e8-205f186226d6,XAUUSD,SELL,TP_HIT,333,2025-10-23 02:00:00,4093.76999,4093.76999,120,4080.6659579999996,4101.98001,333,2025-10-23 03:00:00,334,2025-10-23 04:00:00,4080.6659579999996,1572.4838400000226,TP
68fcdc1b-04eb-4848-b9b7-3b123b76f3ef,XAUUSD,SELL,TP_HIT,353,2025-10-23 22:00:00,4132.639990000001,4132.639990000001,200,4124.639958000002,4137.6600100000005,354,2025-10-24 01:00:00,355,2025-10-24 02:00:00,4116.1,3307.9980000000432,TP
415aa597-5d9c-4e7a-878a-a652ffda7bdc,XAUUSD,SELL,SL_HIT,355,2025-10-24 01:00:00,4118.37999,4118.37999,98,4100.9879580000015,4129.27001,355,2025-10-24 02:00:00,356,2025-10-24 03:00:00,4129.27001,-1067.2219599999826,SL
47b472bd-c186-4daf-a0de-888f50c71341,XAUUSD,SELL,TP_HIT,359,2025-10-24 05:00:00,4116.099990000001,4116.099990000001,62,4089.8439580000017,4132.53001,359,2025-10-24 06:00:00,362,2025-10-24 09:00:00,4089.8439580000017,1627.8739839999298,TP
735ebe7c-00b7-45bb-b34c-287eb85289e0,XAUUSD,SELL,SL_HIT,362,2025-10-24 08:00:00,4109.7199900000005,4109.7199900000005,83,4089.8959580000023,4122.13001,369,2025-10-24 16:00:00,370,2025-10-24 17:00:00,4122.13001,-1030.031659999946,SL
9ad6e06a-47c3-4c01-ab31-76ee1198598e,XAUUSD,BUY,SL_HIT,372,2025-10-24 18:00:00,4122.110009999999,4122.110009999999,15,4230.110041999998,4054.58999,372,2025-10-24 19:00:00,383,2025-10-27 07:00:00,4054.58999,-1012.8002999999921,SL
4fd975a0-4f4e-44fe-812c-fdad5228cf7c,XAUUSD,SELL,TP_HIT,387,2025-10-27 10:00:00,4068.74999,4068.74999,94,4051.517957999999,4079.54001,387,2025-10-27 11:00:00,388,2025-10-27 12:00:00,4043.27,2395.1190599999827,TP
6d65ddb4-67c5-45e3-aeab-9e6ccbe027d0,XAUUSD,SELL,SL_HIT,400,2025-10-27 23:00:00,3987.87999,3987.87999,56,3958.279957999999,4006.4000100000003,400,2025-10-28 01:00:00,402,2025-10-28 03:00:00,4006.4000100000003,-1037.1211200000216,SL
bde19141-a558-44b1-ae2c-703ba508b12a,XAUUSD,SELL,TP_HIT,405,2025-10-28 05:00:00,3985.9699899999996,3985.9699899999996,41,3946.001957999999,4010.97001,405,2025-10-28 06:00:00,408,2025-10-28 09:00:00,3946.001957999999,1638.6893120000277,TP
7fdab98f-84d0-42f7-8121-95ceeae0b0ea,XAUUSD,SELL,TP_HIT,421,2025-10-28 21:00:00,3958.0799899999997,3958.0799899999997,245,3951.279957999999,3962.35001,421,2025-10-28 22:00:00,422,2025-10-28 23:00:00,3951.2799579999987,1666.0078400002476,TP
1d976bf8-322d-4c37-83e7-4aee2720571e,XAUUSD,SELL,SL_HIT,423,2025-10-28 23:00:00,3956.5399899999998,3956.5399899999998,295,3950.795957999999,3960.1500100000003,423,2025-10-29 01:00:00,424,2025-10-29 02:00:00,3960.1500100000003,-1064.9559000001568,SL
7f6bf70c-5e28-4af2-bb96-d67bb845bbb2,XAUUSD,SELL,SL_HIT,430,2025-10-29 07:00:00,3961.1399899999997,3961.1399899999997,482,3957.667957999999,3963.33001,430,2025-10-29 08:00:00,431,2025-10-29 09:00:00,3963.33001,-1055.5896400002212,SL
df153d87-498e-4837-9b5e-dd3133d1b30c,XAUUSD,SELL,SL_HIT,451,2025-10-30 05:00:00,3930.45999,3930.45999,46,3894.9719579999996,3952.66001,451,2025-10-30 06:00:00,452,2025-10-30 07:00:00,3952.66001,-1021.2009200000102,SL
3103b48d-0cd4-4673-9400-95802b645800,XAUUSD,SELL,SL_HIT,456,2025-10-30 10:00:00,3963.5799899999997,3963.5799899999997,78,3942.7639579999986,3976.6100100000003,456,2025-10-30 11:00:00,457,2025-10-30 12:00:00,3976.6100100000003,-1016.3415600000471,SL
0733de88-5d99-4dec-a6b7-adcad5572e4e,XAUUSD,SELL,SL_HIT,461,2025-10-30 15:00:00,3961.43999,3961.43999,27,3902.6559579999994,3998.20001,461,2025-10-30 16:00:00,462,2025-10-30 17:00:00,3998.20001,-992.5205400000045,SL
d1f6a27e-5f39-4124-b7cb-d7f3a538ce33,XAUUSD,SELL,SL_HIT,493,2025-11-03 01:00:00,3980.8299899999997,3980.8299899999997,131,3968.653957999999,3988.4600100000002,493,2025-11-03 02:00:00,494,2025-11-03 03:00:00,3988.4600100000002,-999.5326200000673,SL
e1ed026c-85f1-4054-a080-367b65b5a5ed,XAUUSD,SELL,SL_HIT,503,2025-11-03 11:00:00,4003.60999,4003.60999,46,3969.193958,4025.14001,503,2025-11-03 12:00:00,507,2025-11-03 16:00:00,4025.14001,-990.3809200000069,SL
7bd8c6c1-f100-4a63-9dcd-78e0e9174cf5,XAUUSD,SELL,SL_HIT,513,2025-11-03 21:00:00,4006.0999899999997,4006.0999899999997,1662,4005.155957999999,4006.7100100000002,513,2025-11-03 22:00:00,514,2025-11-03 23:00:00,4010.16,-6747.736620000245,SL
110be52a-d385-41c5-a813-d6fd25fa18ca,XAUUSD,SELL,TP_HIT,515,2025-11-03 23:00:00,4004.56999,4004.56999,161,3995.6259579999996,4010.18001,515,2025-11-04 01:00:00,516,2025-11-04 02:00:00,3995.6259579999996,1439.9891520000538,TP
b7a8b6ca-f67d-4105-9443-be252a3331e9,XAUUSD,SELL,TP_HIT,521,2025-11-04 06:00:00,3986.56999,3986.56999,115,3973.8659579999994,3994.5300100000004,521,2025-11-04 07:00:00,522,2025-11-04 08:00:00,3973.36,1519.148849999981,TP
a9ce6b25-7666-46dc-b78d-1de14d760026,XAUUSD,SELL,TP_HIT,529,2025-11-04 14:00:00,3991.04999,3991.04999,210,3983.977958,3995.49001,529,2025-11-04 15:00:00,530,2025-11-04 16:00:00,3975.62,3240.2979000000187,TP
041eb3ac-8bd5-4d8f-af8d-e76333bb9d79,XAUUSD,SELL,TP_HIT,534,2025-11-04 19:00:00,3956.7199899999996,3956.7199899999996,78,3937.1359579999985,3968.98001,534,2025-11-04 20:00:00,535,2025-11-04 21:00:00,3937.135957999998,1527.5544960001225,TP
e5a49170-5bd8-46d9-ac2d-e2978439399a,XAUUSD,SELL,SL_HIT,538,2025-11-04 23:00:00,3937.3299899999997,3937.3299899999997,756,3935.265957999999,3938.64001,538,2025-11-05 01:00:00,539,2025-11-05 02:00:00,3938.64001,-990.3751200002644,SL
e363e27a-9ace-45cc-a8de-b49ca15e1186,XAUUSD,SELL,SL_HIT,550,2025-11-05 12:00:00,3964.77999,3964.77999,64,3940.9879579999997,3979.6700100000003,550,2025-11-05 13:00:00,553,2025-11-05 16:00:00,3979.6700100000003,-952.9612800000177,SL
ad07b0b9-371b-4461-94b3-fd2e397b311a,XAUUSD,SELL,SL_HIT,584,2025-11-06 23:00:00,3980.1599899999997,3980.1599899999997,125,3968.031957999999,3987.76001,584,2025-11-07 01:00:00,585,2025-11-07 02:00:00,3988.88,-1090.001250000057,SL
82ca2f53-fa2d-443a-8498-95faa412f831,XAUUSD,SELL,SL_HIT,600,2025-11-07 16:00:00,3995.9299899999996,3995.9299899999996,573,3993.3059579999986,3997.5900100000003,600,2025-11-07 17:00:00,601,2025-11-07 18:00:00,3997.5900100000003,-951.1914600004088,SL
3a00b5d3-0f70-4889-abf9-7ac2fe937011,XAUUSD,SELL,TP_HIT,707,2025-11-14 08:00:00,4183.74999,4183.74999,40,4146.725958000001,4206.9100100000005,708,2025-11-14 10:00:00,711,2025-11-14 13:00:00,4146.725958000001,1480.961279999974,TP
90007b3d-3631-4b25-9891-7af55d4e0890,XAUUSD,SELL,TP_HIT,724,2025-11-17 02:00:00,4084.6999899999996,4084.6999899999996,81,4066.171958,4096.30001,724,2025-11-17 03:00:00,728,2025-11-17 07:00:00,4066.1719579999994,1500.7705920000135,TP
e0e20ac3-040a-4a9f-9305-541c662b2091,XAUUSD,SELL,TP_HIT,726,2025-11-17 04:00:00,4083.0599899999997,4083.0599899999997,118,4070.323957999999,4091.04001,726,2025-11-17 05:00:00,728,2025-11-17 07:00:00,4070.323957999999,1502.8517760000832,TP
e27a33ee-b28c-4dd7-b0cb-be8adfc1fd32,XAUUSD,SELL,SL_HIT,728,2025-11-17 06:00:00,4081.66999,4081.66999,763,4079.6539579999994,4082.95001,730,2025-11-17 09:00:00,731,2025-11-17 10:00:00,4088.0499999999997,-4867.9476299998905,SL
a5aa0bf9-a105-4e98-acb0-9a89327e8ac9,XAUUSD,SELL,SL_HIT,734,2025-11-17 12:00:00,4077.29999,4077.29999,200,4069.9719579999996,4081.9000100000003,734,2025-11-17 13:00:00,735,2025-11-17 14:00:00,4081.9000100000003,-920.0040000000627,SL
