trade_id,symbol,order_side,state,placed_candle,placed_datetime,entry_price,entry_executed_price,size,tp,sl,open_candle,open_datetime,close_candle,close_datetime,exit_price,pnl,close_reason
6b199a8d-de62-42f7-acb5-be28c827d5db,XAGUSD,SELL,SL_HIT,65,2025-10-07 10:00:00,48.32599,48.32599,3816,47.90675799999999,48.60801000000001,66,2025-10-07 12:00:00,68,2025-10-07 14:00:00,48.60801000000001,-1076.188320000038,SL
51b27c0f-d930-4b72-b761-48c7598bd38a,XAGUSD,SELL,SL_HIT,73,2025-10-07 18:00:00,47.99999,47.99999,1741,47.09115799999999,48.588010000000004,80,2025-10-08 03:00:00,85,2025-10-08 08:00:00,48.58801000000001,-1023.7428200000251,SL
d548f663-7bc3-4b4c-b865-863d0a3fe213,XAGUSD,BUY,TP_HIT,132,2025-10-10 08:00:00,49.740010000000005,49.740010000000005,1722,50.64884200000002,49.15198999999999,132,2025-10-10 09:00:00,134,2025-10-10 11:00:00,50.64884200000002,1565.0087040000312,TP
60ac8cc4-fbde-4bda-b7fa-e35b56396243,XAGUSD,SELL,SL_HIT,185,2025-10-14 15:00:00,51.00799,51.00799,2615,50.399958,51.408010000000004,185,2025-10-14 16:00:00,186,2025-10-14 17:00:00,51.408010000000004,-1046.0523000000128,SL
818c972e-d4a4-403e-8a22-00a5d75cd597,XAGUSD,SELL,SL_HIT,192,2025-10-14 22:00:00,51.65399,51.65399,4704,51.319557999999994,51.883010000000006,193,2025-10-15 01:00:00,194,2025-10-15 02:00:00,51.883010000000006,-1077.3100800000261,SL
67646205-6ec0-4032-a608-4ca88a0adbd0,XAGUSD,BUY,SL_HIT,246,2025-10-17 07:00:00,54.29001,54.29001000000001,1477,55.34284200000001,53.61198999999999,246,2025-10-17 08:00:00,249,2025-10-17 11:00:00,53.61198999999999,-1001.4355400000263,SL
75ea69d4-677d-4fb3-89ab-269c965b6b23,XAGUSD,SELL,TP_HIT,253,2025-10-17 14:00:00,53.631989999999995,53.631989999999995,1231,52.38235799999999,54.43301,253,2025-10-17 15:00:00,255,2025-10-17 17:00:00,52.38235799999999,1538.2969920000066,TP
3d5f11ae-6abe-498b-b838-4449be2b3d72,XAGUSD,SELL,SL_HIT,271,2025-10-20 09:00:00,51.695989999999995,51.695989999999995,2120,50.95835799999999,52.17701,271,2025-10-20 10:00:00,273,2025-10-20 12:00:00,52.17701,-1019.7624000000169,SL
90745011-a3d8-4e0a-b328-df62edaf3ff2,XAGUSD,SELL,TP_HIT,293,2025-10-21 08:00:00,51.64499,51.64499000000001,3568,51.211358,51.93601,293,2025-10-21 09:00:00,294,2025-10-21 10:00:00,51.211358,1547.1989760000356,TP
edf78eda-e5dc-4cad-a145-51ff1393cec0,XAGUSD,SELL,TP_HIT,300,2025-10-21 15:00:00,49.88699,49.88698999999999,5988,49.624557999999986,50.07101000000001,300,2025-10-21 16:00:00,301,2025-10-21 17:00:00,48.973000000000006,5472.972119999905,TP
