trade_id,symbol,order_side,state,placed_candle,placed_datetime,entry_price,entry_executed_price,size,tp,sl,open_candle,open_datetime,close_candle,close_datetime,exit_price,pnl,close_reason
0ccc91df-503f-4b40-b875-88d9eaf2e101,EURUSD,SELL,TP_HIT,40,2025-12-04 19:00:00,1.16658,1.16658,714285,1.16434,1.16818,53,2025-12-05 09:00:00,57,2025-12-05 13:00:00,1.16434,1599.998400000014,TP
3bc6a9b6-9a2c-4dd8-8fc7-7bf7712c92be,EURUSD,SELL,SL_HIT,63,2025-12-05 18:00:00,1.16455,1.16455,603969,1.1618619999999997,1.16643,64,2025-12-05 20:00:00,76,2025-12-08 08:00:00,1.16643,-1135.4617200000628,SL
84df72f7-124b-42d3-85cb-f0feffbc1cf4,EURUSD,SELL,SL_HIT,86,2025-12-08 17:00:00,1.16397,1.16397,765028,1.1618739999999996,1.16548,88,2025-12-08 20:00:00,103,2025-12-09 11:00:00,1.16548,-1155.1922800000937,SL
033cc9fa-a128-4004-8847-3f5db86a3200,EURUSD,SELL,SL_HIT,112,2025-12-09 19:00:00,1.1637899999999999,1.1637899999999999,98920954,1.163774,1.16398,125,2025-12-10 09:00:00,126,2025-12-10 10:00:00,1.16475,-94964.11584000711,SL
e0059171-e2f6-4f7d-b561-94d58b0bf7e3,EURUSD,SELL,SL_HIT,115,2025-12-09 22:00:00,1.1637899999999999,1.1637899999999999,32973651,1.1637420000000003,1.16396,125,2025-12-10 09:00:00,126,2025-12-10 10:00:00,1.16475,-31654.70496000237,SL
# RR: 1.6
# Win Ratio: 20.00%
# TPs: 1
# SLs: 4
# Total Trades: 5
# Total PnL: -127309.47640000963
# Total Win PnL: 1599.998400000014
# Total Loss PnL: -128909.47480000964
# Init: 100000.0, Final: -52267.61550824861, Pnl%: -152.27%
# Max Drawdown: 151.44%
# Sharpe Ratio: -9.81
#
