trade_id,symbol,order_side,state,placed_candle,placed_datetime,entry_price,entry_executed_price,size,tp,sl,open_candle,open_datetime,close_candle,close_datetime,exit_price,pnl,close_reason
740fbea6-f1a0-4df9-865d-c72ed01d89b4,XAGUSD,BUY,SL_HIT,30,2026-01-07 01:00:00,81.19701,81.19701,882,83.00984200000003,80.04399,31,2026-01-07 03:00:00,32,2026-01-07 04:00:00,80.04398999999998,-1016.9636400000232,SL
3287d186-3792-4d0e-b0b6-221a2c583b77,XAGUSD,SELL,TP_HIT,54,2026-01-08 02:00:00,78.05199,78.05199,1474,76.978358,78.74301,54,2026-01-08 03:00:00,58,2026-01-08 07:00:00,76.978358,1582.533568000005,TP
3c72ef45-d7c2-4248-87db-ef0f88b8caa8,XAGUSD,SELL,SL_HIT,65,2026-01-08 13:00:00,75.69099,75.69099,2343,75.00455799999999,76.14001,68,2026-01-08 17:00:00,69,2026-01-08 18:00:00,76.14001,-1052.0538600000104,SL
aaed568c-c350-4a89-941b-d72580dc5855,XAGUSD,BUY,TP_HIT,113,2026-01-12 15:00:00,84.52401,84.52401,198,92.54164200000001,79.49299,113,2026-01-12 16:00:00,164,2026-01-14 21:00:00,92.54164200000001,1587.4911360000012,TP
e554e7a2-0f09-469c-a3d8-60f5ebb24fb1,XAGUSD,BUY,SL_HIT,164,2026-01-14 20:00:00,91.79101,91.79101,807,93.82144199999999,90.50199,167,2026-01-15 01:00:00,169,2026-01-15 03:00:00,90.50199,-1040.239139999995,SL
986a5ae6-2d19-4897-ada0-c45200fa946d,XAGUSD,SELL,TP_HIT,172,2026-01-15 05:00:00,88.00198999999999,88.00198999999999,1508,86.94115799999996,88.68501,172,2026-01-15 06:00:00,173,2026-01-15 07:00:00,86.94115799999996,1599.73465600005,TP
c8bd5a0b-af9d-477d-8049-6af013822504,XAGUSD,SELL,SL_HIT,182,2026-01-15 15:00:00,89.34599,89.34599,539,86.333158,91.24901,182,2026-01-15 16:00:00,184,2026-01-15 18:00:00,91.24901,-1025.7277799999988,SL
bd924eca-a029-469b-9687-177b10a61819,XAGUSD,BUY,SL_HIT,186,2026-01-15 19:00:00,91.22901,91.22901,368,95.595442,88.47999,188,2026-01-15 22:00:00,204,2026-01-16 15:00:00,88.47999,-1011.6393600000006,SL
# RR: 1.6
# Win Ratio: 37.50%
# TPs: 3
# SLs: 5
# Total Trades: 8
# Total PnL: -376.8644199999716
# Total Win PnL: 4769.759360000056
# Total Loss PnL: -5146.623780000028
# Init: 100000.0, Final: 99516.26144702145, Pnl%: -0.48%
# Max Drawdown: 2.11%
# Sharpe Ratio: -0.55
#
