trade_id,symbol,order_side,state,placed_candle,placed_datetime,entry_price,entry_executed_price,size,tp,sl,open_candle,open_datetime,close_candle,close_datetime,exit_price,pnl,close_reason
06ce6ea0-583f-4580-ad2e-8bee0786a053,XAGUSD,SELL,TP_HIT,23,2025-12-04 05:00:00,58.234989999999996,58.234989999999996,3257,57.743757999999985,58.56201000000001,23,2025-12-04 06:00:00,24,2025-12-04 07:00:00,57.743757999999985,1599.942624000035,TP
d53bbeb8-c0f9-4399-96d0-60557e07a8ac,XAGUSD,SELL,TP_HIT,67,2025-12-08 03:00:00,58.24999,58.24999,3431,57.77635799999999,58.566010000000006,70,2025-12-08 07:00:00,80,2025-12-08 17:00:00,57.77635799999999,1625.0313920000315,TP
228eae5a-60ce-4a82-912a-b6142062f1f6,XAGUSD,SELL,SL_HIT,94,2025-12-09 07:00:00,57.98399,57.98399,3532,57.51675799999999,58.29601000000001,94,2025-12-09 08:00:00,96,2025-12-09 10:00:00,58.29601000000001,-1102.0546400000392,SL
16009725-229a-4908-9265-e974eb2f421e,XAGUSD,SELL,TP_HIT,264,2025-12-18 16:00:00,66.02899,66.02899,3723,65.59055799999999,66.32301,265,2025-12-18 18:00:00,266,2025-12-18 19:00:00,65.59055799999999,1632.282336000022,TP
dbf24d7b-887e-4034-becd-9cf99374d15b,XAGUSD,SELL,TP_HIT,267,2025-12-18 19:00:00,65.44899,65.44899,2926,64.88255799999999,65.82301,267,2025-12-18 20:00:00,273,2025-12-19 03:00:00,64.88255799999999,1657.3800320000178,TP
8f70cb35-bc62-44cb-a942-f11561835a61,XAGUSD,SELL,TP_HIT,274,2025-12-19 03:00:00,65.15999,65.15999,2698,64.53595799999998,65.57001,274,2025-12-19 04:00:00,275,2025-12-19 05:00:00,64.53595799999998,1683.6383360000375,TP
90386410-239a-4eff-9fb7-1876f525d9e7,XAGUSD,BUY,TP_HIT,320,2025-12-23 03:00:00,69.08501,69.08501,1421,70.288242,68.31299,324,2025-12-23 08:00:00,331,2025-12-23 15:00:00,70.288242,1709.7926719999998,TP
5421ece5-bcaf-47ee-8857-75f8191842a5,XAGUSD,SELL,SL_HIT,396,2025-12-29 13:00:00,74.50599,74.50599,898,72.57315799999999,75.73401,396,2025-12-29 14:00:00,397,2025-12-29 15:00:00,75.73401,-1102.7619600000007,SL
f311b3d4-c564-440a-a39d-a98c95273739,XAGUSD,BUY,SL_HIT,424,2025-12-30 18:00:00,76.31001,76.31001,1228,77.71004200000002,75.41499,426,2025-12-30 21:00:00,427,2025-12-30 22:00:00,75.41499,-1099.084560000003,SL
a768a657-0bb9-4169-a937-260f1536484b,XAGUSD,SELL,SL_HIT,450,2025-12-31 21:00:00,71.27199,71.27199,2954,70.69595799999999,71.65201,450,2025-12-31 22:00:00,452,2026-01-02 01:00:00,72.431,-3423.715539999985,SL
4112f18a-fdfe-4528-826f-c16affe1ca4b,XAGUSD,BUY,TP_HIT,491,2026-01-05 16:00:00,76.26001000000001,76.26001000000001,691,78.64244200000003,74.75099,493,2026-01-05 19:00:00,502,2026-01-06 05:00:00,78.64244200000003,1646.2605120000158,TP
42cf4e47-e800-4d39-bb4e-d526b7580ef6,XAGUSD,BUY,SL_HIT,522,2026-01-07 01:00:00,81.19701,81.19701000000002,922,83.00984200000003,80.04399,523,2026-01-07 03:00:00,524,2026-01-07 04:00:00,80.04399,-1063.0844400000242,SL
4b6fb246-cdc8-450e-9afb-c5e8670353cc,XAGUSD,SELL,TP_HIT,546,2026-01-08 02:00:00,78.24999,78.24999,2187,77.493158,78.74301,546,2026-01-08 03:00:00,550,2026-01-08 07:00:00,77.493158,1655.1915840000063,TP
157eee62-f040-4bc2-8041-5814064d9eba,XAGUSD,SELL,TP_HIT,553,2026-01-08 09:00:00,76.11198999999999,76.11198999999999,7005,75.87195799999998,76.28201,554,2026-01-08 11:00:00,555,2026-01-08 12:00:00,75.87195799999996,1681.4241600001947,TP
7b5ec149-d526-4062-a230-4883642ef124,XAGUSD,SELL,SL_HIT,557,2026-01-08 13:00:00,75.69099,75.69099,2487,75.00455799999999,76.14001,560,2026-01-08 17:00:00,561,2026-01-08 18:00:00,76.14001,-1116.712740000011,SL
eb747d04-f472-4517-91ca-b45ca94a739e,XAGUSD,BUY,SL_HIT,656,2026-01-14 20:00:00,91.79101,91.79101,831,93.82144199999999,90.50199,659,2026-01-15 01:00:00,661,2026-01-15 03:00:00,90.50199,-1071.1756199999948,SL
85781644-3402-436f-bc3b-3b4a82dd5419,XAGUSD,SELL,TP_HIT,664,2026-01-15 05:00:00,88.00198999999999,88.00198999999998,1575,86.94115799999996,88.68501,664,2026-01-15 06:00:00,665,2026-01-15 07:00:00,86.94115799999996,1670.81040000003,TP
922bf2b7-662a-48d7-970e-33f4baa7527b,XAGUSD,SELL,SL_HIT,674,2026-01-15 15:00:00,89.34599,89.34599,563,86.333158,91.24901,674,2026-01-15 16:00:00,676,2026-01-15 18:00:00,91.24901,-1071.4002599999988,SL
c08651d2-11a7-406a-9107-85fbdfa51532,XAGUSD,BUY,SL_HIT,678,2026-01-15 19:00:00,91.22901,91.22901,384,95.595442,88.47999,680,2026-01-15 22:00:00,696,2026-01-16 15:00:00,88.47999,-1055.6236800000006,SL
38615b62-25dc-4c06-aeb1-cd0c83ac8869,XAGUSD,SELL,TP_HIT,699,2026-01-16 17:00:00,88.83299,88.83299,3726,88.386558,89.13201,699,2026-01-16 18:00:00,700,2026-01-16 19:00:00,88.386558,1663.4056320000057,TP
# RR: 1.6
# Win Ratio: 55.00%
# TPs: 11
# SLs: 9
# Total Trades: 20
# Total PnL: 6119.546240000339
# Total Win PnL: 18225.159680000397
# Total Loss PnL: -12105.613440000057
# Init: 100000.0, Final: 105587.69113025398, Pnl%: 5.59%
# Max Drawdown: 5.17%
# Sharpe Ratio: 3.01
#
