trade_id,symbol,order_side,state,placed_candle,placed_datetime,entry_price,entry_executed_price,size,tp,sl,open_candle,open_datetime,close_candle,close_datetime,exit_price,pnl,close_reason
3b69053b-14fa-4642-8f7a-987ed6c44273,GBPJPY,SELL,TP_HIT,85,2024-01-08 03:00:00,183.77899,183.77899,3983,183.27694999999997,184.05001000000001,85,2024-01-08 04:00:00,89,2024-01-08 08:00:00,183.27694999999997,1999.6253200000885,TP
4a0292ba-7979-4866-b4ef-5f80ac09eea5,GBPJPY,SELL,SL_HIT,93,2024-01-08 11:00:00,183.31199,183.31199,5145,182.91595000000004,183.53001,93,2024-01-08 12:00:00,94,2024-01-08 13:00:00,183.53001,-1121.7128999999777,SL
f11278ed-241a-49aa-b498-726fdb805be1,GBPJPY,SELL,SL_HIT,121,2024-01-09 15:00:00,183.03199,183.03199,3726,182.49195000000003,183.32201,121,2024-01-09 16:00:00,122,2024-01-09 17:00:00,183.32201,-1080.614519999994,SL
2dc9e9f7-8a47-4d99-9e4e-9aca9d1c07d2,GBPJPY,SELL,SL_HIT,165,2024-01-11 11:00:00,185.49599,185.49599,4995,185.09795000000003,185.71501,166,2024-01-11 13:00:00,168,2024-01-11 15:00:00,185.71501,-1094.0049000000022,SL
b5b6e3ff-e86d-4eb7-9cba-b3ac4acb0bf2,GBPJPY,SELL,TP_HIT,177,2024-01-11 23:00:00,185.54999,185.54999000000004,3272,184.94995000000003,185.87001,179,2024-01-12 02:00:00,189,2024-01-12 12:00:00,184.94995000000003,1963.330880000023,TP
0cae9cf6-812b-4652-9daa-5a5d49782c00,GBPJPY,SELL,SL_HIT,189,2024-01-12 11:00:00,185.13199,185.13199,2658,184.36995,185.53301000000002,189,2024-01-12 12:00:00,211,2024-01-15 10:00:00,185.53301000000002,-1065.9111600000447,SL
c1b45c4f-fdeb-403b-bb12-684b16373391,GBPJPY,SELL,SL_HIT,191,2024-01-12 13:00:00,185.13199,185.13199,2670,184.36995,185.53301000000002,192,2024-01-12 15:00:00,211,2024-01-15 10:00:00,185.53301000000002,-1070.7234000000449,SL
ef540102-bdfb-4353-81a5-7763726c5248,GBPJPY,SELL,SL_HIT,193,2024-01-12 15:00:00,184.80499,184.80499,5406,184.41695,185.01901,194,2024-01-12 17:00:00,206,2024-01-15 05:00:00,185.01901,-1156.992120000027,SL
f8838c95-a992-4af8-98dc-502e622b879f,GBPJPY,SELL,TP_HIT,228,2024-01-16 02:00:00,185.38099,185.38099,6261,185.07295,185.55501,229,2024-01-16 04:00:00,234,2024-01-16 09:00:00,185.07294999999996,1928.6384400002119,TP
3697104c-ad58-485d-9004-67daf522da0c,GBPJPY,SELL,TP_HIT,280,2024-01-18 06:00:00,187.68599,187.68599000000003,6374,187.37795,187.86001000000002,280,2024-01-18 07:00:00,284,2024-01-18 11:00:00,187.37795,1963.4469600002158,TP
