time,open,high,low,close,tick_volume,spread,real_volume
2024-01-02 00:00:00,0.92731,0.92736,0.92629,0.92682,91,191,0
2024-01-02 01:00:00,0.92736,0.92957,0.92736,0.92911,1476,26,0
2024-01-02 02:00:00,0.92912,0.92998,0.92891,0.9299,919,23,0
2024-01-02 03:00:00,0.9299,0.92994,0.92962,0.92968,929,19,0
2024-01-02 04:00:00,0.92968,0.93074,0.92954,0.93066,1287,20,0
2024-01-02 05:00:00,0.93066,0.93075,0.93043,0.93072,719,20,0
2024-01-02 06:00:00,0.93073,0.93153,0.93071,0.9315,650,21,0
2024-01-02 07:00:00,0.93151,0.93155,0.93091,0.93105,1120,20,0
2024-01-02 08:00:00,0.93107,0.93156,0.93046,0.93154,1045,20,0
2024-01-02 09:00:00,0.93157,0.93292,0.93152,0.93195,3449,16,0
2024-01-02 10:00:00,0.93195,0.93224,0.93083,0.93224,3640,18,0
2024-01-02 11:00:00,0.93222,0.93335,0.93201,0.93208,2579,16,0
2024-01-02 12:00:00,0.93208,0.93384,0.93193,0.93254,3293,17,0
2024-01-02 13:00:00,0.93254,0.93295,0.93128,0.93241,3661,16,0
2024-01-02 14:00:00,0.93242,0.93244,0.93028,0.93042,2965,17,0
2024-01-02 15:00:00,0.93042,0.93079,0.92923,0.93024,3704,19,0
2024-01-02 16:00:00,0.93027,0.93042,0.92806,0.9282,4446,16,0
2024-01-02 17:00:00,0.9282,0.92993,0.92818,0.92871,5181,16,0
2024-01-02 18:00:00,0.92871,0.92954,0.92849,0.92947,2760,18,0
2024-01-02 19:00:00,0.92946,0.93089,0.92942,0.93087,1839,19,0
2024-01-02 20:00:00,0.93087,0.93134,0.93061,0.93072,1325,19,0
2024-01-02 21:00:00,0.93072,0.93077,0.92928,0.92984,1589,16,0
2024-01-02 22:00:00,0.92982,0.93039,0.92956,0.93038,1580,18,0
2024-01-02 23:00:00,0.93038,0.93047,0.93002,0.93025,913,18,0
2024-01-03 00:00:00,0.92876,0.92993,0.92876,0.92975,92,72,0
2024-01-03 01:00:00,0.92975,0.93041,0.92975,0.93002,889,26,0
2024-01-03 02:00:00,0.93002,0.93022,0.9296,0.92964,933,21,0
