time,open,high,low,close,tick_volume,spread,real_volume
2025-01-02 00:00:00,0.56014,0.56015,0.5593,0.55941,64,198,0
2025-01-02 00:15:00,0.55941,0.56011,0.55917,0.55948,57,170,0
2025-01-02 00:30:00,0.55941,0.56022,0.55941,0.55988,105,131,0
2025-01-02 00:45:00,0.55999,0.5602,0.55962,0.55994,89,121,0
2025-01-02 01:00:00,0.56026,0.5616,0.55972,0.5615,329,23,0
2025-01-02 01:15:00,0.56149,0.56166,0.56138,0.56157,218,22,0
2025-01-02 01:30:00,0.56157,0.56192,0.56157,0.56188,233,21,0
2025-01-02 01:45:00,0.56187,0.56218,0.56185,0.5621,226,21,0
2025-01-02 02:00:00,0.56209,0.56217,0.56158,0.56171,394,22,0
2025-01-02 02:15:00,0.56173,0.56209,0.56166,0.56193,269,22,0
2025-01-02 02:30:00,0.56192,0.56192,0.56141,0.56165,323,21,0
2025-01-02 02:45:00,0.56166,0.56228,0.56164,0.56222,426,20,0
2025-01-02 03:00:00,0.56222,0.56276,0.5621,0.56269,624,20,0
2025-01-02 03:15:00,0.56268,0.56341,0.56267,0.56306,533,21,0
2025-01-02 03:30:00,0.56306,0.56335,0.56272,0.56303,574,21,0
2025-01-02 03:45:00,0.56301,0.56301,0.56242,0.56271,540,22,0
2025-01-02 04:00:00,0.56273,0.56289,0.56258,0.56269,475,21,0
2025-01-02 04:15:00,0.56269,0.56278,0.56238,0.56259,423,20,0
2025-01-02 04:30:00,0.56257,0.56266,0.56229,0.56263,317,21,0
2025-01-02 04:45:00,0.56264,0.56314,0.56263,0.56314,452,21,0
2025-01-02 05:00:00,0.56313,0.56315,0.56244,0.56244,440,20,0
2025-01-02 05:15:00,0.56244,0.56268,0.56242,0.56247,270,21,0
2025-01-02 05:30:00,0.56246,0.56248,0.56228,0.56233,233,21,0
2025-01-02 05:45:00,0.56233,0.56242,0.56215,0.56221,245,21,0
2025-01-02 06:00:00,0.5622,0.56232,0.56202,0.56225,250,22,0
2025-01-02 06:15:00,0.56225,0.56234,0.56207,0.56216,280,20,0
2025-01-02 06:30:00,0.56218,0.56262,0.56211,0.56257,221,21,0
2025-01-02 06:45:00,0.56254,0.56257,0.56218,0.56223,224,21,0
2025-01-02 07:00:00,0.56223,0.56226,0.56185,0.56216,368,20,0
2025-01-02 07:15:00,0.56215,0.56248,0.56215,0.56222,283,21,0
2025-01-02 07:30:00,0.56223,0.56248,0.56211,0.56247,234,21,0
2025-01-02 07:45:00,0.56247,0.56264,0.56242,0.56249,238,20,0
2025-01-02 08:00:00,0.56249,0.56251,0.56219,0.56222,293,21,0
2025-01-02 08:15:00,0.56222,0.56225,0.56202,0.56213,250,20,0
2025-01-02 08:30:00,0.56213,0.56249,0.56209,0.56228,225,19,0
2025-01-02 08:45:00,0.56227,0.56231,0.5621,0.56214,281,21,0
2025-01-02 09:00:00,0.56218,0.56222,0.56177,0.56202,492,21,0
2025-01-02 09:15:00,0.56202,0.56226,0.56172,0.56176,414,20,0
2025-01-02 09:30:00,0.56176,0.56179,0.56151,0.56151,322,21,0
2025-01-02 09:45:00,0.5615,0.56158,0.56116,0.56124,565,18,0
2025-01-02 10:00:00,0.56124,0.56161,0.5611,0.56159,904,19,0
2025-01-02 10:15:00,0.56159,0.56185,0.56135,0.56139,592,19,0
2025-01-02 10:30:00,0.56138,0.56224,0.56138,0.56215,722,20,0
2025-01-02 10:45:00,0.56214,0.56239,0.56193,0.56214,637,20,0
2025-01-02 11:00:00,0.56214,0.56236,0.56189,0.56228,808,17,0
2025-01-02 11:15:00,0.56228,0.56229,0.56172,0.56192,648,17,0
2025-01-02 11:30:00,0.56192,0.56238,0.56192,0.56234,536,21,0
2025-01-02 11:45:00,0.56234,0.56254,0.56224,0.56248,454,17,0
2025-01-02 12:00:00,0.56248,0.56251,0.56209,0.56221,553,19,0
2025-01-02 12:15:00,0.56221,0.56275,0.56215,0.56272,491,18,0
2025-01-02 12:30:00,0.56272,0.56306,0.56272,0.56288,713,20,0
2025-01-02 12:45:00,0.56287,0.56329,0.56282,0.56324,1205,21,0
2025-01-02 13:00:00,0.56324,0.5633,0.563,0.5633,812,19,0
2025-01-02 13:15:00,0.5633,0.56368,0.5632,0.56361,539,19,0
2025-01-02 13:30:00,0.56361,0.56391,0.56343,0.56379,489,21,0
2025-01-02 13:45:00,0.56379,0.56419,0.56375,0.56414,386,21,0
2025-01-02 14:00:00,0.56414,0.56425,0.56355,0.56377,639,20,0
2025-01-02 14:15:00,0.56377,0.56386,0.56348,0.56366,458,21,0
2025-01-02 14:30:00,0.56366,0.56373,0.56346,0.56371,533,21,0
2025-01-02 14:45:00,0.56371,0.56381,0.56331,0.56376,641,19,0
2025-01-02 15:00:00,0.56376,0.56384,0.56352,0.56367,641,21,0
2025-01-02 15:15:00,0.56367,0.56382,0.56346,0.56367,564,18,0
2025-01-02 15:30:00,0.56367,0.56426,0.56335,0.5642,1329,19,0
