time,open,high,low,close,tick_volume,spread,real_volume
2026-01-02 01:00:00,72.431,72.979,71.2,72.655,7635,63,0
2026-01-02 02:00:00,72.662,72.985,71.941,72.672,5154,63,0
2026-01-02 03:00:00,72.67,72.951,72.29,72.769,6079,63,0
2026-01-02 04:00:00,72.784,72.948,72.205,72.846,6693,63,0
2026-01-02 05:00:00,72.844,73.552,72.734,73.327,6833,63,0
2026-01-02 06:00:00,73.326,73.664,73.203,73.339,5548,63,0
2026-01-02 07:00:00,73.348,73.973,73.143,73.94,5540,63,0
2026-01-02 08:00:00,73.941,74.194,73.707,73.914,6069,63,0
2026-01-02 09:00:00,73.913,74.043,73.664,74.013,6945,63,0
2026-01-02 10:00:00,73.992,74.518,73.949,74.403,6949,63,0
2026-01-02 11:00:00,74.387,74.522,74.316,74.384,4983,63,0
2026-01-02 12:00:00,74.393,74.511,74.32,74.467,4820,63,0
2026-01-02 13:00:00,74.469,74.531,74.087,74.192,4547,63,0
2026-01-02 14:00:00,74.191,74.326,73.786,73.985,6137,63,0
2026-01-02 15:00:00,73.987,74.137,73.529,73.857,12027,63,0
2026-01-02 16:00:00,73.864,74.404,73.153,73.553,18090,63,0
2026-01-02 17:00:00,73.552,73.844,72.558,72.609,21000,63,0
2026-01-02 18:00:00,72.609,72.665,71.589,72.215,20170,63,0
2026-01-02 19:00:00,72.192,72.722,71.851,71.906,13086,63,0
2026-01-02 20:00:00,71.883,72.02,71.405,71.856,11297,63,0
2026-01-02 21:00:00,71.869,72.648,71.86,71.989,12063,63,0
2026-01-02 22:00:00,71.99,72.717,71.922,72.533,10214,63,0
2026-01-02 23:00:00,72.535,72.817,72.388,72.817,3371,63,0
2026-01-05 01:00:00,73.936,74.116,72.923,74.007,8136,63,0
2026-01-05 02:00:00,74.006,75.554,73.936,75.477,8851,63,0
2026-01-05 03:00:00,75.486,76.327,75.151,75.528,15382,63,0
2026-01-05 04:00:00,75.529,75.852,74.964,75.545,10577,63,0
2026-01-05 05:00:00,75.544,75.925,75.156,75.169,8778,63,0
