time,open,high,low,close,tick_volume,spread,real_volume
2025-12-01 00:05:00,0.52531,0.52544,0.52513,0.52521,30,178,0
2025-12-01 00:10:00,0.52521,0.52546,0.5252,0.52543,21,173,0
2025-12-01 00:15:00,0.52543,0.52573,0.52543,0.5257,72,108,0
2025-12-01 00:20:00,0.5257,0.52577,0.52554,0.52567,28,114,0
2025-12-01 00:25:00,0.52567,0.52569,0.52558,0.52563,23,108,0
2025-12-01 00:30:00,0.52563,0.52593,0.52549,0.52575,552,74,0
2025-12-01 00:35:00,0.52575,0.52593,0.5257,0.52592,147,69,0
2025-12-01 00:40:00,0.52592,0.52601,0.52576,0.52578,92,57,0
2025-12-01 00:45:00,0.52578,0.52594,0.52578,0.52588,36,57,0
2025-12-01 00:50:00,0.52589,0.52589,0.52572,0.52575,64,63,0
2025-12-01 00:55:00,0.52576,0.52582,0.52503,0.52526,275,70,0
2025-12-01 01:00:00,0.52526,0.52603,0.52526,0.52593,209,29,0
2025-12-01 01:05:00,0.52592,0.52627,0.52585,0.52621,116,25,0
2025-12-01 01:10:00,0.52622,0.52623,0.52607,0.52616,107,20,0
2025-12-01 01:15:00,0.52616,0.52632,0.5261,0.52614,768,19,0
2025-12-01 01:20:00,0.52614,0.52622,0.52606,0.52612,748,19,0
2025-12-01 01:25:00,0.52613,0.52616,0.52601,0.5261,546,21,0
2025-12-01 01:30:00,0.5261,0.52612,0.52598,0.52602,239,21,0
2025-12-01 01:35:00,0.52602,0.52617,0.52592,0.52615,117,20,0
2025-12-01 01:40:00,0.52615,0.52619,0.52603,0.52604,78,21,0
2025-12-01 01:45:00,0.52604,0.52625,0.52602,0.52623,109,21,0
2025-12-01 01:50:00,0.52623,0.52623,0.52605,0.52611,121,21,0
2025-12-01 01:55:00,0.52611,0.52625,0.5261,0.52621,120,22,0
2025-12-01 02:00:00,0.52621,0.52633,0.52601,0.52607,238,21,0
2025-12-01 02:05:00,0.52608,0.52609,0.52588,0.52602,259,21,0
2025-12-01 02:10:00,0.52601,0.52605,0.52582,0.52584,214,21,0
2025-12-01 02:15:00,0.52584,0.52599,0.52584,0.52588,255,20,0
2025-12-01 02:20:00,0.52589,0.52592,0.52568,0.52579,181,21,0
2025-12-01 02:25:00,0.52579,0.52593,0.52571,0.52589,233,20,0
2025-12-01 02:30:00,0.52589,0.52596,0.52581,0.52584,243,20,0
2025-12-01 02:35:00,0.52584,0.52584,0.52544,0.52548,243,21,0
2025-12-01 02:40:00,0.52548,0.52559,0.52534,0.52536,220,20,0
2025-12-01 02:45:00,0.52536,0.52539,0.52509,0.52511,269,20,0
2025-12-01 02:50:00,0.5251,0.52532,0.5251,0.52528,272,19,0
2025-12-01 02:55:00,0.52529,0.52546,0.52518,0.52543,285,19,0
2025-12-01 03:00:00,0.52544,0.52561,0.52519,0.52561,491,19,0
2025-12-01 03:05:00,0.52561,0.52561,0.52536,0.52538,530,18,0
