time,open,high,low,close,tick_volume,spread,real_volume
2025-12-01 12:00:00,1.16215,1.16278,1.16183,1.16269,3113,16,0
2025-12-01 13:00:00,1.16269,1.16315,1.16234,1.16271,2696,16,0
2025-12-01 14:00:00,1.16271,1.1648100000000001,1.16258,1.1648,3335,16,0
2025-12-01 15:00:00,1.1648,1.16517,1.16388,1.16442,4490,16,0
2025-12-01 16:00:00,1.16441,1.16444,1.16295,1.16314,5677,16,0
2025-12-01 17:00:00,1.16351,1.16398,1.1622,1.16281,6100,16,0
2025-12-01 18:00:00,1.16282,1.16336,1.1620300000000001,1.16222,4235,16,0
2025-12-01 19:00:00,1.16222,1.16281,1.1617,1.16199,2701,16,0
2025-12-01 20:00:00,1.162,1.16228,1.1610800000000001,1.16112,2146,16,0
2025-12-01 21:00:00,1.16111,1.16115,1.16064,1.16078,2176,16,0
2025-12-01 22:00:00,1.16077,1.16094,1.16059,1.16085,1581,16,0
2025-12-01 23:00:00,1.16085,1.16101,1.16065,1.16075,829,16,0
2025-12-02 00:00:00,1.1606,1.16085,1.16059,1.16077,267,21,0
2025-12-02 01:00:00,1.16077,1.16093,1.16059,1.16059,584,16,0
2025-12-02 02:00:00,1.16059,1.16088,1.16032,1.16049,1584,16,0
2025-12-02 03:00:00,1.1605,1.16104,1.16031,1.16084,1777,16,0
2025-12-02 04:00:00,1.16084,1.16112,1.1608,1.16112,1018,16,0
2025-12-02 05:00:00,1.16112,1.1612,1.16079,1.16113,1142,16,0
2025-12-02 06:00:00,1.16113,1.16134,1.1608100000000001,1.16082,879,16,0
2025-12-02 07:00:00,1.1608100000000001,1.16104,1.16064,1.16093,865,16,0
2025-12-02 08:00:00,1.16092,1.16104,1.16042,1.16089,1253,16,0
2025-12-02 09:00:00,1.16089,1.16156,1.1608,1.16119,2199,16,0
2025-12-02 10:00:00,1.16119,1.16155,1.16083,1.16099,2781,16,0
2025-12-02 11:00:00,1.16099,1.16135,1.16016,1.16094,2496,16,0
2025-12-02 12:00:00,1.16093,1.16117,1.15976,1.16058,2980,16,0
2025-12-02 13:00:00,1.16058,1.16122,1.16028,1.1611,2033,16,0
