time,open,high,low,close,tick_volume,spread,real_volume
2025-12-01 00:00:00,0.52531,0.52601,0.52503,0.52526,1340,57,0
2025-12-01 01:00:00,0.52526,0.52632,0.52526,0.52621,3278,19,0
2025-12-01 02:00:00,0.52621,0.52633,0.52509,0.52543,2912,19,0
2025-12-01 03:00:00,0.52544,0.52658,0.52519,0.52635,4380,18,0
2025-12-01 04:00:00,0.52635,0.52642,0.52572,0.52599,2889,19,0
2025-12-01 05:00:00,0.52599,0.52642,0.52579,0.52641,1846,18,0
2025-12-01 06:00:00,0.52641,0.52649,0.52598,0.52614,1975,19,0
2025-12-01 07:00:00,0.52613,0.52622,0.52555,0.52611,2547,20,0
2025-12-01 08:00:00,0.52611,0.52635,0.52594,0.52625,2287,19,0
2025-12-01 09:00:00,0.52624,0.52638,0.52586,0.52621,3731,18,0
2025-12-01 10:00:00,0.5262,0.52626,0.52539,0.52573,4516,18,0
2025-12-01 11:00:00,0.52574,0.52595,0.52532,0.52575,3541,19,0
2025-12-01 12:00:00,0.52575,0.52623,0.52531,0.52569,2986,19,0
2025-12-01 13:00:00,0.52569,0.52602,0.52547,0.52581,2543,19,0
2025-12-01 14:00:00,0.52581,0.5259,0.52474,0.52509,3476,19,0
2025-12-01 15:00:00,0.52509,0.52552,0.52487,0.52521,4440,19,0
2025-12-01 16:00:00,0.52521,0.52636,0.52519,0.52613,5438,18,0
2025-12-01 17:00:00,0.52613,0.52647,0.52545,0.52574,6329,19,0
2025-12-01 18:00:00,0.52575,0.52655,0.52548,0.52642,3506,18,0
2025-12-01 19:00:00,0.52642,0.52662,0.52625,0.52655,2645,18,0
2025-12-01 20:00:00,0.52655,0.52666,0.52619,0.52652,2234,18,0
2025-12-01 21:00:00,0.52652,0.52653,0.52601,0.52619,2245,18,0
2025-12-01 22:00:00,0.52619,0.5265,0.52608,0.5265,2522,18,0
2025-12-01 23:00:00,0.5265,0.52653,0.5262,0.5264,1205,18,0
2025-12-02 00:00:00,0.52532,0.52602,0.525,0.52588,375,53,0
2025-12-02 01:00:00,0.52585,0.52666,0.52585,0.52637,1023,19,0
2025-12-02 02:00:00,0.52637,0.52654,0.52619,0.52649,1228,19,0
2025-12-02 03:00:00,0.52649,0.52662,0.52618,0.52643,2051,19,0
2025-12-02 04:00:00,0.52642,0.52694,0.52631,0.52679,1338,18,0
2025-12-02 05:00:00,0.52679,0.52697,0.52646,0.52671,1393,19,0
2025-12-02 06:00:00,0.52672,0.52691,0.52666,0.52681,1102,19,0
2025-12-02 07:00:00,0.52681,0.52736,0.52675,0.52714,1276,19,0
2025-12-02 08:00:00,0.52715,0.52734,0.52696,0.5271,1362,18,0
2025-12-02 09:00:00,0.52711,0.52732,0.52691,0.52722,1656,19,0
2025-12-02 10:00:00,0.52721,0.52747,0.52695,0.52721,2136,19,0
2025-12-02 11:00:00,0.52721,0.52729,0.52639,0.52652,2100,18,0
2025-12-02 12:00:00,0.52651,0.52704,0.52643,0.52677,2341,18,0
2025-12-02 13:00:00,0.52677,0.52707,0.52662,0.52671,1867,18,0
