time,open,high,low,close,tick_volume,spread,real_volume
2024-01-02 00:00:00,1.6869,1.68702,1.6834099999999999,1.68507,197,180,0
2024-01-02 01:00:00,1.6854900000000002,1.6861000000000002,1.6847400000000001,1.68547,690,35,0
2024-01-02 02:00:00,1.6854900000000002,1.6858,1.68499,1.6853,1205,41,0
2024-01-02 03:00:00,1.68534,1.68539,1.6835900000000001,1.68424,3018,35,0
2024-01-02 04:00:00,1.68422,1.68552,1.68397,1.68446,2382,35,0
2024-01-02 05:00:00,1.68446,1.68579,1.68438,1.68575,1741,35,0
2024-01-02 06:00:00,1.68575,1.6858,1.68489,1.68503,1413,35,0
2024-01-02 07:00:00,1.68505,1.68702,1.68495,1.6856499999999999,2222,35,0
2024-01-02 08:00:00,1.68564,1.6876600000000002,1.68559,1.68727,2287,35,0
2024-01-02 09:00:00,1.68728,1.68761,1.68624,1.6869100000000001,3375,36,0
2024-01-02 10:00:00,1.68699,1.689,1.68613,1.6880199999999999,5480,35,0
2024-01-02 11:00:00,1.68801,1.68907,1.68516,1.68529,3974,35,0
2024-01-02 12:00:00,1.6852399999999998,1.6856200000000001,1.6815,1.68193,3936,35,0
2024-01-02 13:00:00,1.68193,1.68194,1.67859,1.67983,4807,35,0
2024-01-02 14:00:00,1.67985,1.68102,1.67895,1.68026,4619,35,0
2024-01-02 15:00:00,1.6802700000000002,1.68202,1.67896,1.67944,5620,35,0
2024-01-02 16:00:00,1.67936,1.6838199999999999,1.6789800000000001,1.68139,7528,33,0
2024-01-02 17:00:00,1.6813799999999999,1.6825999999999999,1.6796799999999998,1.68052,8953,35,0
2024-01-02 18:00:00,1.68051,1.68166,1.6790500000000002,1.68089,5486,35,0
2024-01-02 19:00:00,1.68093,1.6815099999999998,1.68005,1.68059,3800,36,0
2024-01-02 20:00:00,1.68057,1.68268,1.6802899999999998,1.68241,3092,36,0
2024-01-02 21:00:00,1.68241,1.68272,1.68146,1.6816499999999999,2798,36,0
2024-01-02 22:00:00,1.6816499999999999,1.68275,1.68163,1.68182,2938,32,0
2024-01-02 23:00:00,1.68182,1.6821199999999998,1.6806299999999998,1.68075,1084,38,0
2024-01-03 00:00:00,1.68034,1.6815099999999998,1.67977,1.68068,275,111,0
2024-01-03 01:00:00,1.68045,1.68161,1.68045,1.68137,373,37,0
2024-01-03 02:00:00,1.6813500000000001,1.6825999999999999,1.68106,1.68252,1773,35,0
2024-01-03 03:00:00,1.68256,1.68308,1.68225,1.6827800000000002,3923,35,0
2024-01-03 04:00:00,1.6827800000000002,1.68333,1.68274,1.68299,4039,35,0
2024-01-03 05:00:00,1.68296,1.6843599999999999,1.68293,1.68425,3573,33,0
2024-01-03 06:00:00,1.68424,1.6846299999999998,1.6840000000000002,1.6845400000000001,3527,35,0
2024-01-03 07:00:00,1.68452,1.6846700000000001,1.6831399999999999,1.6831399999999999,4033,35,0
2024-01-03 08:00:00,1.68313,1.68486,1.6831,1.68458,2456,35,0
2024-01-03 09:00:00,1.68451,1.68503,1.6825999999999999,1.6844999999999999,4189,35,0
2024-01-03 10:00:00,1.6844999999999999,1.68584,1.68383,1.68434,5620,35,0
2024-01-03 11:00:00,1.6843599999999999,1.6852200000000002,1.68241,1.68255,5291,28,0
2024-01-03 12:00:00,1.68254,1.68374,1.68194,1.6834799999999999,3900,35,0
2024-01-03 13:00:00,1.68349,1.68545,1.68329,1.6846999999999999,4800,35,0
2024-01-03 14:00:00,1.68468,1.68668,1.68295,1.6846299999999998,4597,29,0
2024-01-03 15:00:00,1.68462,1.68799,1.68457,1.6874500000000001,6535,35,0
2024-01-03 16:00:00,1.68744,1.68781,1.68526,1.6858300000000002,8042,35,0
2024-01-03 17:00:00,1.68548,1.68912,1.68518,1.6857600000000001,10576,28,0
2024-01-03 18:00:00,1.6857600000000001,1.68889,1.68545,1.68839,7223,32,0
2024-01-03 19:00:00,1.68839,1.68944,1.68789,1.6892800000000001,3886,34,0
2024-01-03 20:00:00,1.68926,1.6899899999999999,1.68848,1.68921,3532,35,0
2024-01-03 21:00:00,1.68929,1.69228,1.68853,1.69119,8178,30,0
2024-01-03 22:00:00,1.6912,1.69169,1.69016,1.69143,5785,35,0
2024-01-03 23:00:00,1.69143,1.69167,1.68993,1.69089,1396,35,0
2024-01-04 00:00:00,1.69059,1.69201,1.69001,1.6905999999999999,279,102,0
