time,open,high,low,close,tick_volume,spread,real_volume
2025-12-01 12:00:00,2.02011,2.02062,2.01834,2.01952,5452,35,0
2025-12-01 13:00:00,2.01952,2.02027,2.01829,2.01892,5062,34,0
2025-12-01 14:00:00,2.01892,2.02243,2.01879,2.02117,5959,34,0
2025-12-01 15:00:00,2.02117,2.02235,2.02057,2.02199,7281,35,0
2025-12-01 16:00:00,2.02197,2.02198,2.01875,2.01875,9364,30,0
2025-12-01 17:00:00,2.01839,2.02226,2.01839,2.02178,11619,31,0
2025-12-01 18:00:00,2.02178,2.02184,2.01787,2.01825,8164,34,0
2025-12-01 19:00:00,2.01823,2.01893,2.0175,2.01801,6130,28,0
2025-12-01 20:00:00,2.01801,2.01856,2.01764,2.01793,4817,30,0
2025-12-01 21:00:00,2.01792,2.0197,2.01779,2.01918,5515,30,0
2025-12-01 22:00:00,2.0192,2.0197,2.0189,2.01931,4152,30,0
2025-12-01 23:00:00,2.01931,2.01981,2.01834,2.01864,2280,35,0
2025-12-02 00:00:00,2.01882,2.02019,2.01838,2.01898,667,62,0
2025-12-02 01:00:00,2.01912,2.0195,2.01823,2.01898,1207,34,0
2025-12-02 02:00:00,2.01898,2.01975,2.0183,2.01831,2679,31,0
2025-12-02 03:00:00,2.01831,2.01932,2.01782,2.01836,3892,28,0
2025-12-02 04:00:00,2.01834,2.01927,2.01703,2.01743,2382,30,0
2025-12-02 05:00:00,2.01744,2.0184,2.01679,2.01738,2785,32,0
2025-12-02 06:00:00,2.01738,2.01808,2.01719,2.01776,2441,28,0
2025-12-02 07:00:00,2.01776,2.01797,2.01541,2.01627,2205,30,0
2025-12-02 08:00:00,2.01627,2.01667,2.01532,2.01586,3658,31,0
2025-12-02 09:00:00,2.01582,2.01645,2.01433,2.01571,4271,29,0
2025-12-02 10:00:00,2.01569,2.01668,2.01407,2.01546,5148,31,0
2025-12-02 11:00:00,2.01546,2.01825,2.01537,2.01724,4341,29,0
2025-12-02 12:00:00,2.01719,2.01737,2.01366,2.01563,5944,32,0
2025-12-02 13:00:00,2.01563,2.01601,2.01387,2.01531,4408,34,0
2025-12-02 14:00:00,2.01531,2.0158,2.01472,2.01501,4117,32,0
2025-12-02 15:00:00,2.015,2.01507,2.01193,2.01212,4618,31,0
2025-12-02 16:00:00,2.01212,2.01372,2.0105,2.01286,8909,32,0
2025-12-02 17:00:00,2.01286,2.01295,2.00913,2.00913,10128,30,0
2025-12-02 18:00:00,2.00914,2.01189,2.00914,2.01104,7986,30,0
2025-12-02 19:00:00,2.01103,2.01263,2.01015,2.01263,5668,28,0
2025-12-02 20:00:00,2.01262,2.01325,2.01216,2.01257,4180,29,0
2025-12-02 21:00:00,2.01257,2.01294,2.01172,2.01206,3864,28,0
2025-12-02 22:00:00,2.01205,2.01226,2.01159,2.01218,3706,32,0
