time,open,high,low,close,tick_volume,spread,real_volume
2025-12-01 12:00:00,4249.93,4262.27,4249.03,4255.49,18172,28,0
2025-12-01 13:00:00,4255.5,4258.41,4248.18,4254.52,18129,28,0
2025-12-01 14:00:00,4254.42,4256.42,4244.17,4246.29,19772,28,0
2025-12-01 15:00:00,4246.27,4264.55,4245.25,4247.04,25328,28,0
2025-12-01 16:00:00,4247.05,4249.39,4219.63,4240.0,30499,28,0
2025-12-01 17:00:00,4240.58,4245.11,4219.24,4232.44,31217,28,0
2025-12-01 18:00:00,4232.49,4242.28,4224.81,4226.1,28471,28,0
2025-12-01 19:00:00,4226.11,4239.93,4223.09,4232.35,22731,28,0
2025-12-01 20:00:00,4232.45,4244.63,4232.34,4240.21,18123,28,0
2025-12-01 21:00:00,4240.24,4243.79,4229.14,4236.77,19397,28,0
2025-12-01 22:00:00,4236.79,4241.29,4234.33,4237.4,14298,28,0
2025-12-01 23:00:00,4237.39,4240.52,4230.41,4231.0,6536,28,0
2025-12-02 01:00:00,4231.92,4236.0,4224.37,4227.59,8969,28,0
2025-12-02 02:00:00,4227.68,4229.6,4221.36,4226.84,13450,28,0
2025-12-02 03:00:00,4226.81,4227.23,4191.08,4219.59,24902,28,0
2025-12-02 04:00:00,4219.37,4224.68,4214.34,4221.54,15096,28,0
2025-12-02 05:00:00,4221.53,4226.05,4215.63,4216.75,14034,28,0
2025-12-02 06:00:00,4216.68,4220.58,4213.53,4218.69,11465,30,0
2025-12-02 07:00:00,4218.63,4225.34,4215.13,4224.9,13978,28,0
2025-12-02 08:00:00,4224.92,4226.25,4203.19,4212.67,18630,28,0
2025-12-02 09:00:00,4212.82,4219.25,4209.54,4213.24,11965,28,0
2025-12-02 10:00:00,4213.31,4217.04,4207.16,4210.16,14363,28,0
2025-12-02 11:00:00,4210.09,4213.02,4180.37,4191.64,18181,28,0
2025-12-02 12:00:00,4191.62,4192.22,4181.66,4185.58,14169,28,0
2025-12-02 13:00:00,4185.57,4205.62,4184.73,4205.07,12849,28,0
2025-12-02 14:00:00,4205.07,4209.87,4200.95,4208.62,12750,28,0
2025-12-02 15:00:00,4208.86,4215.22,4202.0,4212.21,21107,28,0
2025-12-02 16:00:00,4212.17,4230.8,4212.11,4218.91,29523,28,0
2025-12-02 17:00:00,4218.69,4219.53,4163.17,4169.2,32784,28,0
2025-12-02 18:00:00,4169.68,4190.22,4166.89,4184.61,26306,28,0
2025-12-02 19:00:00,4184.67,4197.05,4184.48,4193.83,17172,28,0
2025-12-02 20:00:00,4193.64,4196.8,4183.01,4190.72,17845,28,0
2025-12-02 21:00:00,4190.74,4200.77,4190.74,4196.42,12632,28,0
2025-12-02 22:00:00,4196.42,4212.3,4194.77,4210.11,12495,28,0
