time,open,high,low,close,tick_volume,spread,real_volume
2025-12-01 12:00:00,57.345,57.804,57.317,57.633,10915,15,0
2025-12-01 13:00:00,57.634,57.678,57.324,57.465,8342,15,0
2025-12-01 14:00:00,57.459,57.592,57.015,57.037,13519,16,0
2025-12-01 15:00:00,57.037,57.706,57.033,57.439,21071,16,0
2025-12-01 16:00:00,57.44,57.688,56.883,57.611,27715,15,0
2025-12-01 17:00:00,57.611,57.829,57.209,57.663,29539,15,0
2025-12-01 18:00:00,57.663,58.836,57.643,58.27,30281,15,0
2025-12-01 19:00:00,58.271,58.509,58.086,58.336,23267,15,0
2025-12-01 20:00:00,58.336,58.675,58.336,58.489,17090,15,0
2025-12-01 21:00:00,58.49,58.495,57.825,58.116,14450,15,0
2025-12-01 22:00:00,58.117,58.304,57.798,57.91,13393,15,0
2025-12-01 23:00:00,57.91,58.11,57.789,57.954,3661,15,0
2025-12-02 01:00:00,57.879,57.991,57.453,57.6,5403,15,0
2025-12-02 02:00:00,57.596,57.645,57.286,57.534,8615,16,0
2025-12-02 03:00:00,57.522,57.565,56.559,57.056,21915,15,0
2025-12-02 04:00:00,57.048,57.306,56.811,57.094,11734,15,0
2025-12-02 05:00:00,57.1,57.424,57.021,57.166,9618,16,0
2025-12-02 06:00:00,57.16,57.245,57.044,57.17,5841,25,0
2025-12-02 07:00:00,57.17,57.398,56.966,57.335,8819,25,0
2025-12-02 08:00:00,57.335,57.543,56.791,57.098,14309,15,0
2025-12-02 09:00:00,57.098,57.294,57.076,57.252,6013,17,0
2025-12-02 10:00:00,57.252,57.325,57.003,57.069,7695,17,0
2025-12-02 11:00:00,57.068,57.113,56.648,56.908,10733,25,0
2025-12-02 12:00:00,56.909,57.006,56.713,56.994,7037,25,0
2025-12-02 13:00:00,56.995,57.419,56.951,57.347,6775,25,0
2025-12-02 14:00:00,57.346,57.472,57.249,57.443,6776,35,0
2025-12-02 15:00:00,57.443,57.663,57.346,57.568,16705,31,0
2025-12-02 16:00:00,57.561,58.366,57.541,58.136,29738,25,0
2025-12-02 17:00:00,58.135,58.159,57.052,57.143,34859,25,0
2025-12-02 18:00:00,57.143,57.71,57.092,57.67,24991,27,0
2025-12-02 19:00:00,57.67,58.094,57.655,58.025,15468,26,0
2025-12-02 20:00:00,58.023,58.239,57.654,58.016,16663,26,0
2025-12-02 21:00:00,58.017,58.383,57.988,58.305,10338,25,0
2025-12-02 22:00:00,58.305,58.634,58.181,58.556,10644,26,0
2025-12-02 23:00:00,58.554,58.558,58.389,58.445,2519,25,0
2025-12-03 01:00:00,58.356,58.743,58.107,58.627,5033,35,0
2025-12-03 02:00:00,58.633,58.636,58.188,58.342,7264,35,0
2025-12-03 03:00:00,58.343,58.673,58.115,58.295,15982,35,0
2025-12-03 04:00:00,58.294,58.737,58.26,58.721,11064,35,0
2025-12-03 05:00:00,58.721,58.937,58.549,58.863,8271,35,0
2025-12-03 06:00:00,58.861,58.91,58.709,58.747,4774,35,0
2025-12-03 07:00:00,58.743,58.784,57.511,57.933,16023,25,0
2025-12-03 08:00:00,57.934,58.263,57.81,57.984,13687,25,0
2025-12-03 09:00:00,57.983,58.086,57.781,58.071,8100,35,0
2025-12-03 10:00:00,58.071,58.196,57.916,58.106,8323,28,0
2025-12-03 11:00:00,58.11,58.176,57.853,58.166,6034,43,0
2025-12-03 12:00:00,58.165,58.211,57.947,58.042,6186,43,0
2025-12-03 13:00:00,58.043,58.351,57.97,58.344,4231,43,0
2025-12-03 14:00:00,58.341,58.556,58.223,58.539,5754,43,0
2025-12-03 15:00:00,58.543,58.954,58.526,58.913,13605,43,0
2025-12-03 16:00:00,58.919,58.962,57.996,58.272,22635,43,0
2025-12-03 17:00:00,58.269,58.735,58.187,58.44,15578,43,0
2025-12-03 18:00:00,58.436,58.779,57.809,58.033,13776,43,0
2025-12-03 19:00:00,58.032,58.487,58.022,58.356,11899,43,0
2025-12-03 20:00:00,58.374,58.439,58.057,58.233,9775,43,0
2025-12-03 21:00:00,58.235,58.521,58.233,58.456,6076,43,0
2025-12-03 22:00:00,58.459,58.537,58.402,58.468,5671,43,0
2025-12-03 23:00:00,58.469,58.537,58.444,58.473,1467,43,0
2025-12-04 01:00:00,58.507,58.641,58.378,58.497,2477,45,0
