time,open,high,low,close,tick_volume,spread,real_volume
2024-01-02 00:00:00,179.164,179.364,179.125,179.255,359,119,0
2024-01-02 01:00:00,179.252,179.612,179.252,179.59,2801,30,0
2024-01-02 02:00:00,179.59,179.848,179.582,179.603,2764,27,0
2024-01-02 03:00:00,179.606,179.974,179.602,179.906,3936,30,0
2024-01-02 04:00:00,179.906,180.212,179.847,179.922,3027,20,0
2024-01-02 05:00:00,179.922,180.094,179.911,179.957,2706,21,0
2024-01-02 06:00:00,179.961,180.009,179.884,179.947,1762,25,0
2024-01-02 07:00:00,179.949,180.109,179.887,180.027,2532,22,0
2024-01-02 08:00:00,180.026,180.203,179.957,180.157,2809,28,0
2024-01-02 09:00:00,180.157,180.274,180.098,180.21,6160,25,0
2024-01-02 10:00:00,180.208,180.561,180.109,180.465,7734,20,0
2024-01-02 11:00:00,180.459,180.637,179.918,180.01,6358,20,0
2024-01-02 12:00:00,180.01,180.173,179.783,179.818,6492,20,0
2024-01-02 13:00:00,179.817,179.817,179.47,179.576,7627,26,0
2024-01-02 14:00:00,179.578,179.939,179.456,179.673,6915,20,0
2024-01-02 15:00:00,179.673,179.742,179.283,179.517,8460,25,0
2024-01-02 16:00:00,179.507,179.538,178.733,178.743,10577,20,0
2024-01-02 17:00:00,178.739,179.206,178.723,179.172,11045,20,0
2024-01-02 18:00:00,179.169,179.234,178.926,179.196,6969,20,0
2024-01-02 19:00:00,179.196,179.37,179.181,179.344,4651,23,0
2024-01-02 20:00:00,179.343,179.366,179.182,179.218,3339,25,0
2024-01-02 21:00:00,179.216,179.231,179.114,179.127,3087,23,0
2024-01-02 22:00:00,179.127,179.176,178.958,179.118,3851,21,0
2024-01-02 23:00:00,179.116,179.193,179.103,179.139,1626,20,0
2024-01-03 00:00:00,178.959,179.244,178.908,179.24,866,95,0
2024-01-03 01:00:00,179.245,179.449,179.213,179.447,1575,34,0
2024-01-03 02:00:00,179.447,179.448,179.16,179.291,3334,24,0
2024-01-03 03:00:00,179.292,179.458,179.213,179.336,3309,24,0
2024-01-03 04:00:00,179.336,179.388,179.289,179.366,2157,25,0
2024-01-03 05:00:00,179.366,179.388,179.27,179.34,2545,27,0
2024-01-03 06:00:00,179.34,179.406,179.304,179.371,1811,26,0
2024-01-03 07:00:00,179.371,179.521,179.366,179.499,2064,23,0
2024-01-03 08:00:00,179.499,179.69,179.439,179.638,2725,28,0
2024-01-03 09:00:00,179.64,180.113,179.498,180.052,6564,20,0
2024-01-03 10:00:00,180.051,180.34,179.977,180.216,8475,20,0
2024-01-03 11:00:00,180.218,180.327,179.982,180.108,6600,25,0
2024-01-03 12:00:00,180.108,180.284,180.021,180.103,5074,24,0
2024-01-03 13:00:00,180.103,180.533,180.03,180.467,6282,24,0
2024-01-03 14:00:00,180.467,180.55,180.343,180.439,5947,20,0
2024-01-03 15:00:00,180.438,180.655,180.431,180.619,8375,21,0
2024-01-03 16:00:00,180.616,181.033,180.535,180.839,9511,20,0
2024-01-03 17:00:00,180.868,181.457,180.661,181.324,13870,20,0
2024-01-03 18:00:00,181.325,181.453,181.258,181.452,8469,20,0
2024-01-03 19:00:00,181.453,181.734,181.42,181.578,5273,20,0
2024-01-03 20:00:00,181.575,181.741,181.389,181.514,5200,20,0
2024-01-03 21:00:00,181.51,181.682,181.38,181.391,10705,20,0
2024-01-03 22:00:00,181.397,181.428,181.243,181.382,6450,20,0
2024-01-03 23:00:00,181.383,181.489,181.371,181.457,2096,27,0
2024-01-04 00:00:00,181.317,181.383,181.209,181.234,555,98,0
2024-01-04 01:00:00,181.25,181.331,181.152,181.213,2099,24,0
2024-01-04 02:00:00,181.211,181.534,181.002,181.498,4018,21,0
2024-01-04 03:00:00,181.498,181.634,181.275,181.603,3826,24,0
2024-01-04 04:00:00,181.603,181.634,181.477,181.626,2538,20,0
2024-01-04 05:00:00,181.626,181.669,181.478,181.656,2829,20,0
2024-01-04 06:00:00,181.656,181.948,181.641,181.895,2541,22,0
2024-01-04 07:00:00,181.895,182.244,181.888,182.088,3989,20,0
2024-01-04 08:00:00,182.088,182.195,181.939,181.971,4614,20,0
2024-01-04 09:00:00,181.963,182.041,181.663,181.979,6750,20,0
2024-01-04 10:00:00,181.978,182.436,181.827,182.372,7322,20,0
2024-01-04 11:00:00,182.37,183.03,182.36,182.992,6813,20,0
2024-01-04 12:00:00,182.991,183.344,182.974,183.296,5425,20,0
2024-01-04 13:00:00,183.294,183.321,182.97,183.054,4801,20,0
2024-01-04 14:00:00,183.05,183.085,182.822,183.034,5260,20,0
2024-01-04 15:00:00,183.031,183.273,182.866,183.162,8912,20,0
2024-01-04 16:00:00,183.162,183.671,183.158,183.556,9162,23,0
2024-01-04 17:00:00,183.554,183.771,183.529,183.696,9212,20,0
2024-01-04 18:00:00,183.694,183.695,183.395,183.47,6369,20,0
2024-01-04 19:00:00,183.465,183.51,183.221,183.385,4668,20,0
2024-01-04 20:00:00,183.385,183.509,183.3,183.371,3638,23,0
2024-01-04 21:00:00,183.37,183.398,183.21,183.359,2816,20,0
2024-01-04 22:00:00,183.359,183.397,183.255,183.39,2880,20,0
2024-01-04 23:00:00,183.39,183.47,183.363,183.412,1553,24,0
2024-01-05 00:00:00,183.314,183.436,183.224,183.366,970,73,0
2024-01-05 01:00:00,183.377,183.608,183.352,183.578,1148,32,0
2024-01-05 02:00:00,183.577,183.877,183.494,183.753,3827,20,0
2024-01-05 03:00:00,183.753,183.785,183.6,183.716,3978,26,0
2024-01-05 04:00:00,183.716,183.742,183.633,183.711,2698,23,0
2024-01-05 05:00:00,183.711,183.817,183.661,183.773,2500,24,0
2024-01-05 06:00:00,183.771,183.802,183.625,183.637,2246,25,0
2024-01-05 07:00:00,183.637,183.662,183.388,183.427,2704,23,0
2024-01-05 08:00:00,183.41,184.12,183.402,184.008,5326,20,0
2024-01-05 09:00:00,184.005,184.079,183.79,183.927,5099,20,0
2024-01-05 10:00:00,183.925,183.941,183.672,183.683,6227,20,0
2024-01-05 11:00:00,183.681,183.851,183.631,183.79,5340,22,0
2024-01-05 12:00:00,183.786,183.923,183.736,183.778,4649,21,0
2024-01-05 13:00:00,183.777,183.922,183.687,183.803,3451,21,0
2024-01-05 14:00:00,183.803,183.938,183.66,183.705,3882,25,0
2024-01-05 15:00:00,183.703,184.273,183.652,184.109,12989,20,0
2024-01-05 16:00:00,184.11,184.294,183.964,184.254,13410,20,0
2024-01-05 17:00:00,184.074,184.174,183.541,183.778,16737,20,0
2024-01-05 18:00:00,183.779,184.098,183.726,184.09,8815,20,0
2024-01-05 19:00:00,184.086,184.189,184.027,184.155,7230,20,0
2024-01-05 20:00:00,184.153,184.293,184.102,184.142,5487,20,0
2024-01-05 21:00:00,184.142,184.165,183.973,184.048,4969,24,0
2024-01-05 22:00:00,184.048,184.134,183.987,184.106,4110,23,0
2024-01-05 23:00:00,184.104,184.123,183.906,183.906,1948,30,0
2024-01-08 00:00:00,183.847,183.853,183.701,183.765,569,142,0
2024-01-08 01:00:00,183.779,184.215,183.779,184.029,1959,23,0
2024-01-08 02:00:00,184.03,184.131,183.939,183.957,1762,29,0
2024-01-08 03:00:00,183.956,184.023,183.629,183.644,3830,25,0
2024-01-08 04:00:00,183.644,183.788,183.641,183.697,3358,25,0
2024-01-08 05:00:00,183.695,183.72,183.434,183.513,2993,20,0
2024-01-08 06:00:00,183.513,183.556,183.397,183.485,2544,22,0
2024-01-08 07:00:00,183.49,183.53,183.383,183.387,2302,27,0
2024-01-08 08:00:00,183.383,183.422,183.252,183.313,3365,25,0
2024-01-08 09:00:00,183.312,183.629,183.228,183.51,5695,23,0
2024-01-08 10:00:00,183.51,183.667,183.33,183.408,7494,20,0
2024-01-08 11:00:00,183.405,183.422,183.009,183.094,5956,20,0
2024-01-08 12:00:00,183.091,183.529,183.064,183.453,5417,20,0
2024-01-08 13:00:00,183.453,183.605,183.362,183.578,4485,22,0
2024-01-08 14:00:00,183.578,183.993,183.521,183.6,4653,21,0
2024-01-08 15:00:00,183.595,183.724,183.452,183.612,7034,20,0
2024-01-08 16:00:00,183.612,183.747,183.308,183.405,8646,21,0
2024-01-08 17:00:00,183.416,183.614,183.299,183.508,7972,21,0
2024-01-08 18:00:00,183.506,183.708,183.278,183.641,7637,20,0
2024-01-08 19:00:00,183.641,183.66,183.507,183.608,4956,21,0
2024-01-08 20:00:00,183.608,183.776,183.605,183.763,3435,23,0
2024-01-08 21:00:00,183.764,183.873,183.748,183.851,3444,21,0
2024-01-08 22:00:00,183.85,183.907,183.764,183.815,3909,24,0
2024-01-08 23:00:00,183.813,183.867,183.788,183.842,1590,24,0
2024-01-09 00:00:00,183.843,183.879,183.773,183.828,1138,71,0
2024-01-09 01:00:00,183.842,183.867,183.657,183.745,1817,27,0
2024-01-09 02:00:00,183.743,183.797,183.501,183.581,4289,23,0
2024-01-09 03:00:00,183.578,183.62,183.016,183.076,5298,24,0
2024-01-09 04:00:00,183.075,183.314,183.027,183.29,3709,20,0
2024-01-09 05:00:00,183.29,183.314,183.089,183.201,2762,25,0
2024-01-09 06:00:00,183.199,183.23,183.023,183.032,2600,20,0
2024-01-09 07:00:00,183.032,183.297,183.003,183.23,2858,21,0
2024-01-09 08:00:00,183.23,183.506,183.229,183.458,3371,21,0
2024-01-09 09:00:00,183.454,183.767,183.328,183.627,5097,21,0
2024-01-09 10:00:00,183.623,183.751,183.333,183.439,6909,22,0
2024-01-09 11:00:00,183.43,183.44,183.093,183.298,5286,22,0
2024-01-09 12:00:00,183.288,183.355,183.095,183.302,5175,26,0
2024-01-09 13:00:00,183.302,183.341,183.055,183.148,4320,23,0
2024-01-09 14:00:00,183.148,183.382,183.136,183.269,4939,20,0
2024-01-09 15:00:00,183.269,183.465,182.893,182.94,7222,20,0
2024-01-09 16:00:00,182.939,183.051,182.742,183.034,8244,21,0
2024-01-09 17:00:00,183.027,183.422,182.802,183.308,8280,20,0
2024-01-09 18:00:00,183.308,183.593,183.176,183.569,6172,24,0
2024-01-09 19:00:00,183.568,183.651,183.498,183.536,4784,22,0
2024-01-09 20:00:00,183.529,183.608,183.434,183.535,5105,20,0
2024-01-09 21:00:00,183.536,183.57,183.393,183.56,3752,21,0
2024-01-09 22:00:00,183.56,183.613,183.342,183.592,3612,24,0
2024-01-09 23:00:00,183.593,183.638,183.561,183.609,1241,25,0
2024-01-10 00:00:00,183.461,183.564,183.45,183.482,956,84,0
2024-01-10 01:00:00,183.486,183.598,183.398,183.576,1226,20,0
2024-01-10 02:00:00,183.574,183.913,183.562,183.718,3769,25,0
2024-01-10 03:00:00,183.715,184.065,183.7,183.961,3710,24,0
