trade_id,symbol,order_side,state,placed_candle,placed_datetime,entry_price,entry_executed_price,size,tp,sl,open_candle,open_datetime,close_candle,close_datetime,exit_price,pnl,close_reason
591d861f-fb06-4202-ac71-7b90b45cba81,XAGUSD,SELL,SL_HIT,78,2024-12-02 01:00:00,30.61799,30.61799,5951,30.281949999999995,30.80601,92,2024-12-02 16:00:00,107,2024-12-03 08:00:00,30.806010000000004,-1118.9070200000308,SL
cd4cef5a-b92d-4afe-9acf-274ce216e8f8,XAGUSD,SELL,SL_HIT,134,2024-12-04 11:00:00,30.94499,30.94499,8447,30.71095,31.08201,138,2024-12-04 16:00:00,139,2024-12-04 17:00:00,31.082009999999997,-1157.4079399999675,SL
d207651b-9340-438e-8cec-98948c901904,XAGUSD,SELL,SL_HIT,165,2024-12-05 19:00:00,31.20299,31.202990000000003,6027,30.878950000000003,31.385009999999998,166,2024-12-05 21:00:00,173,2024-12-06 05:00:00,31.385009999999998,-1097.0345399999655,SL
d542d3d2-adeb-4a46-b140-cbad464f649a,XAGUSD,SELL,SL_HIT,172,2024-12-06 03:00:00,31.08499,31.08499,3839,30.560950000000002,31.36701,172,2024-12-06 04:00:00,173,2024-12-06 05:00:00,31.36701,-1082.674779999997,SL
7557238c-2ebe-4d33-aca0-7643cc743141,XAGUSD,SELL,SL_HIT,185,2024-12-06 16:00:00,31.14399,31.14399,9262,30.937949999999997,31.26701,185,2024-12-06 17:00:00,186,2024-12-06 18:00:00,31.26701,-1139.4112400000033,SL
e7201696-01a2-4943-8a34-2e2dd1156d4b,XAGUSD,SELL,SL_HIT,192,2024-12-06 23:00:00,31.02799,31.02799,7851,30.78795,31.16801,192,2024-12-09 01:00:00,194,2024-12-09 03:00:00,31.16801,-1099.2970199999986,SL
9a001b96-69b1-4a72-909e-97b9424e4501,XAGUSD,SELL,TP_HIT,299,2024-12-13 15:00:00,30.70899,30.70899,8462,30.488950000000003,30.83901,321,2024-12-16 15:00:00,323,2024-12-16 17:00:00,30.488950000000003,1861.9784799999775,TP
0c39461c-5972-4c1a-ba7e-ae36ee37f442,XAGUSD,SELL,TP_HIT,340,2024-12-17 10:00:00,30.41599,30.41599,16359,30.299950000000003,30.49401,345,2024-12-17 16:00:00,346,2024-12-17 17:00:00,30.299950000000003,1898.2983599999698,TP
4138d518-8ecb-4243-b2c5-377a89a3243e,XAGUSD,BUY,SL_HIT,709,2025-01-10 16:00:00,30.37901,30.37901,2820,31.06505,30.015990000000002,709,2025-01-10 17:00:00,726,2025-01-13 11:00:00,30.015990000000002,-1023.7163999999966,SL
eb7447c9-5ce1-42ae-a21e-0a9697fa7ad5,XAGUSD,SELL,SL_HIT,854,2025-01-21 02:00:00,30.46499,30.46499,10071,30.274950000000004,30.580009999999998,854,2025-01-21 03:00:00,855,2025-01-21 04:00:00,30.580009999999998,-1158.3664199999766,SL
